location_uid,city_id,city_name,region_code,zip_code,source_system,active_flag
12037_12480,12037,BROQUIES,76,12480,insee_communes_bocp_2025,true
12038_12480,12038,BROUSSE LE CHATEAU,76,12480,insee_communes_bocp_2025,true
12039_12360,12039,BRUSQUE,76,12360,insee_communes_bocp_2025,true
12041_12800,12041,CABANES,76,12800,insee_communes_bocp_2025,true
12042_12400,12042,CALMELS ET LE VIALA,76,12400,insee_communes_bocp_2025,true
12043_12450,12043,CALMONT,76,12450,insee_communes_bocp_2025,true
12043_12450,12043,CALMONT,76,12450,insee_communes_bocp_2025,true
12044_12360,12044,CAMARES,76,12360,insee_communes_bocp_2025,true
12045_12160,12045,CAMBOULAZET,76,12160,insee_communes_bocp_2025,true
12046_12800,12046,CAMJAC,76,12800,insee_communes_bocp_2025,true
12047_12560,12047,CAMPAGNAC,76,12560,insee_communes_bocp_2025,true
12048_12140,12048,CAMPOURIEZ,76,12140,insee_communes_bocp_2025,true
12048_12140,12048,CAMPOURIEZ,76,12140,insee_communes_bocp_2025,true
12048_12460,12048,CAMPOURIEZ,76,12460,insee_communes_bocp_2025,true
12049_12580,12049,CAMPUAC,76,12580,insee_communes_bocp_2025,true
12050_12290,12050,CANET DE SALARS,76,12290,insee_communes_bocp_2025,true
12051_12420,12051,CANTOIN,76,12420,insee_communes_bocp_2025,true
12052_12700,12052,CAPDENAC GARE,76,12700,insee_communes_bocp_2025,true
12053_12260,12053,LA CAPELLE BALAGUIER,76,12260,insee_communes_bocp_2025,true
12054_12240,12054,LA CAPELLE BLEYS,76,12240,insee_communes_bocp_2025,true
12055_12130,12055,LA CAPELLE BONANCE,76,12130,insee_communes_bocp_2025,true
12056_12160,12056,BARAQUEVILLE,76,12160,insee_communes_bocp_2025,true
12056_12160,12056,BARAQUEVILLE,76,12160,insee_communes_bocp_2025,true
12057_12120,12057,CASSAGNES BEGONHES,76,12120,insee_communes_bocp_2025,true
12058_12210,12058,CASSUEJOULS,76,12210,insee_communes_bocp_2025,true
12059_12240,12059,CASTANET,76,12240,insee_communes_bocp_2025,true
12060_12800,12060,CASTELMARY,76,12800,insee_communes_bocp_2025,true
12061_12500,12061,CASTELNAU DE MANDAILLES,76,12500,insee_communes_bocp_2025,true
12062_12620,12062,CASTELNAU PEGAYROLS,76,12620,insee_communes_bocp_2025,true
12063_12230,12063,LA CAVALERIE,76,12230,insee_communes_bocp_2025,true
12064_12500,12064,LE CAYROL,76,12500,insee_communes_bocp_2025,true
12065_12120,12065,CENTRES,76,12120,insee_communes_bocp_2025,true
12066_12330,12066,CLAIRVAUX D AVEYRON,76,12330,insee_communes_bocp_2025,true
12067_12540,12067,LE CLAPIER,76,12540,insee_communes_bocp_2025,true
12068_12240,12068,COLOMBIES,76,12240,insee_communes_bocp_2025,true
12069_12370,12069,COMBRET,76,12370,insee_communes_bocp_2025,true
12070_12520,12070,COMPEYRE,76,12520,insee_communes_bocp_2025,true
12071_12350,12071,COMPOLIBAT,76,12350,insee_communes_bocp_2025,true
12072_12100,12072,COMPREGNAC,76,12100,insee_communes_bocp_2025,true
12073_12120,12073,COMPS LA GRAND VILLE,76,12120,insee_communes_bocp_2025,true
12074_12470,12074,CONDOM D AUBRAC,76,12470,insee_communes_bocp_2025,true
12075_12170,12075,CONNAC,76,12170,insee_communes_bocp_2025,true
12077_12540,12077,CORNUS,76,12540,insee_communes_bocp_2025,true
12078_12400,12078,LES COSTES GOZON,76,12400,insee_communes_bocp_2025,true
12079_12190,12079,COUBISOU,76,12190,insee_communes_bocp_2025,true
12080_12550,12080,COUPIAC,76,12550,insee_communes_bocp_2025,true
12082_12230,12082,LA COUVERTOIRADE,76,12230,insee_communes_bocp_2025,true
12083_12110,12083,CRANSAC LES THERMES,76,12110,insee_communes_bocp_2025,true
12084_12100,12084,CREISSELS,76,12100,insee_communes_bocp_2025,true
12085_12800,12085,CRESPIN,76,12800,insee_communes_bocp_2025,true
12086_12640,12086,LA CRESSE,76,12640,insee_communes_bocp_2025,true
12088_12210,12088,CURIERES,76,12210,insee_communes_bocp_2025,true
12089_12300,12089,DECAZEVILLE,76,12300,insee_communes_bocp_2025,true
12090_12000,12090,DRUELLE BALSAC,76,12000,insee_communes_bocp_2025,true
12090_12000,12090,DRUELLE BALSAC,76,12000,insee_communes_bocp_2025,true
12090_12510,12090,DRUELLE BALSAC,76,12510,insee_communes_bocp_2025,true
12090_12510,12090,DRUELLE BALSAC,76,12510,insee_communes_bocp_2025,true
12091_12350,12091,DRULHE,76,12350,insee_communes_bocp_2025,true
12092_12170,12092,DURENQUE,76,12170,insee_communes_bocp_2025,true
12093_12140,12093,LE FEL,76,12140,insee_communes_bocp_2025,true
12094_12140,12094,ENTRAYGUES SUR TRUYERE,76,12140,insee_communes_bocp_2025,true
12095_12390,12095,ESCANDOLIERES,76,12390,insee_communes_bocp_2025,true
12096_12500,12096,ESPALION,76,12500,insee_communes_bocp_2025,true
12097_12140,12097,ESPEYRAC,76,12140,insee_communes_bocp_2025,true
12098_12190,12098,ESTAING,76,12190,insee_communes_bocp_2025,true
12099_12360,12099,FAYET,76,12360,insee_communes_bocp_2025,true
12100_12300,12100,FIRMI,76,12300,insee_communes_bocp_2025,true
12101_12300,12101,FLAGNAC,76,12300,insee_communes_bocp_2025,true
12102_12450,12102,FLAVIN,76,12450,insee_communes_bocp_2025,true
12103_12140,12103,FLORENTIN LA CAPELLE,76,12140,insee_communes_bocp_2025,true
12104_12260,12104,FOISSAC,76,12260,insee_communes_bocp_2025,true
12105_12270,12105,LA FOUILLADE,76,12270,insee_communes_bocp_2025,true
12106_12340,12106,GABRIAC,76,12340,insee_communes_bocp_2025,true
12107_12310,12107,GAILLAC D AVEYRON,76,12310,insee_communes_bocp_2025,true
12108_12220,12108,GALGAN,76,12220,insee_communes_bocp_2025,true
12109_12360,12109,GISSAC,76,12360,insee_communes_bocp_2025,true
12110_12140,12110,GOLINHAC,76,12140,insee_communes_bocp_2025,true
12111_12390,12111,GOUTRENS,76,12390,insee_communes_bocp_2025,true
12113_12160,12113,GRAMOND,76,12160,insee_communes_bocp_2025,true
12115_12230,12115,L HOSPITALET DU LARZAC,76,12230,insee_communes_bocp_2025,true
12116_12460,12116,HUPARLAC,76,12460,insee_communes_bocp_2025,true
12118_12600,12118,LACROIX BARREZ,76,12600,insee_communes_bocp_2025,true
12119_12210,12119,LAGUIOLE,76,12210,insee_communes_bocp_2025,true
12120_12310,12120,LAISSAC SEVERAC L EGLISE,76,12310,insee_communes_bocp_2025,true
12120_12310,12120,LAISSAC SEVERAC L EGLISE,76,12310,insee_communes_bocp_2025,true
12121_12350,12121,LANUEJOULS,76,12350,insee_communes_bocp_2025,true
12122_12230,12122,LAPANOUSE DE CERNON,76,12230,insee_communes_bocp_2025,true
12124_12500,12124,LASSOUTS,76,12500,insee_communes_bocp_2025,true
12125_12380,12125,LAVAL ROQUECEZIERE,76,12380,insee_communes_bocp_2025,true
12127_12170,12127,LEDERGUES,76,12170,insee_communes_bocp_2025,true
12128_12440,12128,LESCURE JAOUL,76,12440,insee_communes_bocp_2025,true
12129_12430,12129,LESTRADE ET THOUELS,76,12430,insee_communes_bocp_2025,true
12130_12300,12130,LIVINHAC LE HAUT,76,12300,insee_communes_bocp_2025,true
12131_12740,12131,LA LOUBIERE,76,12740,insee_communes_bocp_2025,true
12133_12450,12133,LUC LA PRIMAUBE,76,12450,insee_communes_bocp_2025,true
12133_12450,12133,LUC LA PRIMAUBE,76,12450,insee_communes_bocp_2025,true
12134_12220,12134,LUGAN,76,12220,insee_communes_bocp_2025,true
12135_12270,12135,LUNAC,76,12270,insee_communes_bocp_2025,true
12136_12350,12136,MALEVILLE,76,12350,insee_communes_bocp_2025,true
12137_12160,12137,MANHAC,76,12160,insee_communes_bocp_2025,true
12138_12330,12138,MARCILLAC VALLON,76,12330,insee_communes_bocp_2025,true
12139_12540,12139,MARNHAGUES ET LATOUR,76,12540,insee_communes_bocp_2025,true
12140_12200,12140,MARTIEL,76,12200,insee_communes_bocp_2025,true
12141_12550,12141,MARTRIN,76,12550,insee_communes_bocp_2025,true
12142_12390,12142,MAYRAN,76,12390,insee_communes_bocp_2025,true
12143_12360,12143,MELAGUES,76,12360,insee_communes_bocp_2025,true
12144_12120,12144,MELJAC,76,12120,insee_communes_bocp_2025,true
12145_12100,12145,MILLAU,76,12100,insee_communes_bocp_2025,true
12146_12000,12146,LE MONASTERE,76,12000,insee_communes_bocp_2025,true
12147_12360,12147,MONTAGNOL,76,12360,insee_communes_bocp_2025,true
12147_12360,12147,MONTAGNOL,76,12360,insee_communes_bocp_2025,true
12148_12220,12148,MONTBAZENS,76,12220,insee_communes_bocp_2025,true
12149_12550,12149,MONTCLAR,76,12550,insee_communes_bocp_2025,true
12150_12200,12150,MONTEILS,76,12200,insee_communes_bocp_2025,true
12151_12460,12151,MONTEZIC,76,12460,insee_communes_bocp_2025,true
12152_12380,12152,MONTFRANC,76,12380,insee_communes_bocp_2025,true
12153_12490,12153,MONTJAUX,76,12490,insee_communes_bocp_2025,true
12154_12400,12154,MONTLAUR,76,12400,insee_communes_bocp_2025,true
12155_12540,12155,FONDAMENTE,76,12540,insee_communes_bocp_2025,true
12156_12210,12156,MONTPEYROUX,76,12210,insee_communes_bocp_2025,true
12157_12630,12157,MONTROZIER,76,12630,insee_communes_bocp_2025,true
12157_12630,12157,MONTROZIER,76,12630,insee_communes_bocp_2025,true
12158_12260,12158,MONTSALES,76,12260,insee_communes_bocp_2025,true
12159_12200,12159,MORLHON LE HAUT,76,12200,insee_communes_bocp_2025,true
12160_12720,12160,MOSTUEJOULS,76,12720,insee_communes_bocp_2025,true
12161_12330,12161,MOURET,76,12330,insee_communes_bocp_2025,true
12162_12160,12162,MOYRAZES,76,12160,insee_communes_bocp_2025,true
12163_12370,12163,MURASSON,76,12370,insee_communes_bocp_2025,true
12164_12600,12164,MUR DE BARREZ,76,12600,insee_communes_bocp_2025,true
12165_12330,12165,MURET LE CHATEAU,76,12330,insee_communes_bocp_2025,true
12166_12600,12166,MUROLS,76,12600,insee_communes_bocp_2025,true
12167_12270,12167,NAJAC,76,12270,insee_communes_bocp_2025,true
12168_12230,12168,NANT,76,12230,insee_communes_bocp_2025,true
12169_12800,12169,NAUCELLE,76,12800,insee_communes_bocp_2025,true
12170_12700,12170,NAUSSAC,76,12700,insee_communes_bocp_2025,true
12171_12330,12171,NAUVIALE,76,12330,insee_communes_bocp_2025,true
12172_12190,12172,LE NAYRAC,76,12190,insee_communes_bocp_2025,true
12174_12510,12174,OLEMPS,76,12510,insee_communes_bocp_2025,true
12175_12260,12175,OLS ET RINHODES,76,12260,insee_communes_bocp_2025,true
12176_12000,12176,ONET LE CHATEAU,76,12000,insee_communes_bocp_2025,true
12176_12850,12176,ONET LE CHATEAU,76,12850,insee_communes_bocp_2025,true
12176_12850,12176,ONET LE CHATEAU,76,12850,insee_communes_bocp_2025,true
12177_12310,12177,PALMAS D AVEYRON,76,12310,insee_communes_bocp_2025,true
12177_12310,12177,PALMAS D AVEYRON,76,12310,insee_communes_bocp_2025,true
12177_12340,12177,PALMAS D AVEYRON,76,12340,insee_communes_bocp_2025,true
12178_12520,12178,PAULHE,76,12520,insee_communes_bocp_2025,true
12179_12360,12179,PEUX ET COUFFOULEUX,76,12360,insee_communes_bocp_2025,true
12180_12720,12180,PEYRELEAU,76,12720,insee_communes_bocp_2025,true
12181_12220,12181,PEYRUSSE LE ROC,76,12220,insee_communes_bocp_2025,true
12182_12130,12182,PIERREFICHE,76,12130,insee_communes_bocp_2025,true
12183_12550,12183,PLAISANCE,76,12550,insee_communes_bocp_2025,true
12184_12130,12184,POMAYROLS,76,12130,insee_communes_bocp_2025,true
12185_12290,12185,PONT DE SALARS,76,12290,insee_communes_bocp_2025,true
12186_12380,12186,POUSTHOMY,76,12380,insee_communes_bocp_2025,true
12187_12470,12187,PRADES D AUBRAC,76,12470,insee_communes_bocp_2025,true
12188_12290,12188,PRADES SALARS,76,12290,insee_communes_bocp_2025,true
12189_12240,12189,PRADINAS,76,12240,insee_communes_bocp_2025,true
12190_12350,12190,PREVINQUIERES,76,12350,insee_communes_bocp_2025,true
12191_12350,12191,PRIVEZAC,76,12350,insee_communes_bocp_2025,true
12192_12370,12192,MOUNES PROHENCOUX,76,12370,insee_communes_bocp_2025,true
12193_12320,12193,PRUINES,76,12320,insee_communes_bocp_2025,true
12194_12800,12194,QUINS,76,12800,insee_communes_bocp_2025,true
12194_12800,12194,QUINS,76,12800,insee_communes_bocp_2025,true
12195_12400,12195,REBOURGUIL,76,12400,insee_communes_bocp_2025,true
12197_12170,12197,REQUISTA,76,12170,insee_communes_bocp_2025,true
12198_12240,12198,RIEUPEYROUX,76,12240,insee_communes_bocp_2025,true
12199_12390,12199,RIGNAC,76,12390,insee_communes_bocp_2025,true
12200_12640,12200,RIVIERE SUR TARN,76,12640,insee_communes_bocp_2025,true
12200_12640,12200,RIVIERE SUR TARN,76,12640,insee_communes_bocp_2025,true
12201_12340,12201,RODELLE,76,12340,insee_communes_bocp_2025,true
12202_12000,12202,RODEZ,76,12000,insee_communes_bocp_2025,true
12203_12250,12203,ROQUEFORT SUR SOULZON,76,12250,insee_communes_bocp_2025,true
12204_12100,12204,LA ROQUE STE MARGUERITE,76,12100,insee_communes_bocp_2025,true
12205_12200,12205,LA ROUQUETTE,76,12200,insee_communes_bocp_2025,true
12206_12220,12206,ROUSSENNAC,76,12220,insee_communes_bocp_2025,true
12207_12120,12207,RULLAC ST CIRQ,76,12120,insee_communes_bocp_2025,true
12208_12400,12208,ST AFFRIQUE,76,12400,insee_communes_bocp_2025,true
12209_12460,12209,ST AMANS DES COTS,76,12460,insee_communes_bocp_2025,true
12210_12270,12210,ST ANDRE DE NAJAC,76,12270,insee_communes_bocp_2025,true
12211_12720,12211,ST ANDRE DE VEZINES,76,12720,insee_communes_bocp_2025,true
12212_12540,12212,ST BEAULIZE,76,12540,insee_communes_bocp_2025,true
12213_12620,12213,ST BEAUZELY,76,12620,insee_communes_bocp_2025,true
12214_12470,12214,ST CHELY D AUBRAC,76,12470,insee_communes_bocp_2025,true
12214_12470,12214,ST CHELY D AUBRAC,76,12470,insee_communes_bocp_2025,true
12215_12330,12215,ST CHRISTOPHE VALLON,76,12330,insee_communes_bocp_2025,true
12216_12500,12216,ST COME D OLT,76,12500,insee_communes_bocp_2025,true
12217_12260,12217,STE CROIX,76,12260,insee_communes_bocp_2025,true
12218_12320,12218,CONQUES EN ROUERGUE,76,12320,insee_communes_bocp_2025,true
12218_12320,12218,CONQUES EN ROUERGUE,76,12320,insee_communes_bocp_2025,true
12218_12320,12218,CONQUES EN ROUERGUE,76,12320,insee_communes_bocp_2025,true
12218_12320,12218,CONQUES EN ROUERGUE,76,12320,insee_communes_bocp_2025,true
12219_12130,12219,STE EULALIE D OLT,76,12130,insee_communes_bocp_2025,true
12220_12230,12220,STE EULALIE DE CERNON,76,12230,insee_communes_bocp_2025,true
12221_12320,12221,ST FELIX DE LUNEL,76,12320,insee_communes_bocp_2025,true
12222_12400,12222,ST FELIX DE SORGUES,76,12400,insee_communes_bocp_2025,true
12223_12210,12223,ARGENCES EN AUBRAC,76,12210,insee_communes_bocp_2025,true
12223_12210,12223,ARGENCES EN AUBRAC,76,12210,insee_communes_bocp_2025,true
12223_12210,12223,ARGENCES EN AUBRAC,76,12210,insee_communes_bocp_2025,true
12223_12420,12223,ARGENCES EN AUBRAC,76,12420,insee_communes_bocp_2025,true
12223_12420,12223,ARGENCES EN AUBRAC,76,12420,insee_communes_bocp_2025,true
12223_12420,12223,ARGENCES EN AUBRAC,76,12420,insee_communes_bocp_2025,true
12224_12130,12224,ST GENIEZ D OLT ET D AUBRAC,76,12130,insee_communes_bocp_2025,true
12224_12130,12224,ST GENIEZ D OLT ET D AUBRAC,76,12130,insee_communes_bocp_2025,true
12225_12100,12225,ST GEORGES DE LUZENCON,76,12100,insee_communes_bocp_2025,true
12226_12140,12226,ST HIPPOLYTE,76,12140,insee_communes_bocp_2025,true
12226_12140,12226,ST HIPPOLYTE,76,12140,insee_communes_bocp_2025,true
12227_12260,12227,ST IGEST,76,12260,insee_communes_bocp_2025,true
12228_12480,12228,ST IZAIRE,76,12480,insee_communes_bocp_2025,true
12229_12250,12229,ST JEAN D ALCAPIES,76,12250,insee_communes_bocp_2025,true
12230_12170,12230,ST JEAN DELNOUS,76,12170,insee_communes_bocp_2025,true
12231_12230,12231,ST JEAN DU BRUEL,76,12230,insee_communes_bocp_2025,true
12232_12250,12232,ST JEAN ET ST PAUL,76,12250,insee_communes_bocp_2025,true
12233_12550,12233,ST JUERY,76,12550,insee_communes_bocp_2025,true
12234_12120,12234,STE JULIETTE SUR VIAUR,76,12120,insee_communes_bocp_2025,true
12235_12170,12235,ST JUST SUR VIAUR,76,12170,insee_communes_bocp_2025,true
12235_12800,12235,ST JUST SUR VIAUR,76,12800,insee_communes_bocp_2025,true
12236_12620,12236,ST LAURENT DE LEVEZOU,76,12620,insee_communes_bocp_2025,true
12237_12560,12237,ST LAURENT D OLT,76,12560,insee_communes_bocp_2025,true
12238_12780,12238,ST LEONS,76,12780,insee_communes_bocp_2025,true
12239_12130,12239,ST MARTIN DE LENNE,76,12130,insee_communes_bocp_2025,true
12240_12300,12240,ST PARTHEM,76,12300,insee_communes_bocp_2025,true
12241_12850,12241,STE RADEGONDE,76,12850,insee_communes_bocp_2025,true
12242_12200,12242,ST REMY,76,12200,insee_communes_bocp_2025,true
12243_12490,12243,ST ROME DE CERNON,76,12490,insee_communes_bocp_2025,true
12244_12490,12244,ST ROME DE TARN,76,12490,insee_communes_bocp_2025,true
12246_12300,12246,ST SANTIN,76,12300,insee_communes_bocp_2025,true
12247_12560,12247,ST SATURNIN DE LENNE,76,12560,insee_communes_bocp_2025,true
12248_12380,12248,ST SERNIN SUR RANCE,76,12380,insee_communes_bocp_2025,true
12249_12370,12249,ST SEVER DU MOUSTIER,76,12370,insee_communes_bocp_2025,true
12250_12460,12250,ST SYMPHORIEN DE THENIERES,76,12460,insee_communes_bocp_2025,true
12250_12460,12250,ST SYMPHORIEN DE THENIERES,76,12460,insee_communes_bocp_2025,true
12251_12400,12251,ST VICTOR ET MELVIEU,76,12400,insee_communes_bocp_2025,true
12251_12400,12251,ST VICTOR ET MELVIEU,76,12400,insee_communes_bocp_2025,true
12252_12260,12252,SALLES COURBATIES,76,12260,insee_communes_bocp_2025,true
12253_12410,12253,SALLES CURAN,76,12410,insee_communes_bocp_2025,true
12254_12330,12254,SALLES LA SOURCE,76,12330,insee_communes_bocp_2025,true
12255_12120,12255,SALMIECH,76,12120,insee_communes_bocp_2025,true
12256_12260,12256,SALVAGNAC CAJARC,76,12260,insee_communes_bocp_2025,true
12257_12700,12257,CAUSSE ET DIEGE,76,12700,insee_communes_bocp_2025,true
12257_12700,12257,CAUSSE ET DIEGE,76,12700,insee_communes_bocp_2025,true
12257_12700,12257,CAUSSE ET DIEGE,76,12700,insee_communes_bocp_2025,true
12258_12440,12258,LA SALVETAT PEYRALES,76,12440,insee_communes_bocp_2025,true
12259_12200,12259,SANVENSA,76,12200,insee_communes_bocp_2025,true
12260_12230,12260,SAUCLIERES,76,12230,insee_communes_bocp_2025,true
12261_12260,12261,SAUJAC,76,12260,insee_communes_bocp_2025,true
12262_12800,12262,SAUVETERRE DE ROUERGUE,76,12800,insee_communes_bocp_2025,true
12263_12200,12263,SAVIGNAC,76,12200,insee_communes_bocp_2025,true
12264_12740,12264,SEBAZAC CONCOURES,76,12740,insee_communes_bocp_2025,true
12265_12190,12265,SEBRAZAC,76,12190,insee_communes_bocp_2025,true
12266_12290,12266,SEGUR,76,12290,insee_communes_bocp_2025,true
12267_12170,12267,LA SELVE,76,12170,insee_communes_bocp_2025,true
12268_12320,12268,SENERGUES,76,12320,insee_communes_bocp_2025,true
12269_12380,12269,LA SERRE,76,12380,insee_communes_bocp_2025,true
12270_12150,12270,SEVERAC D AVEYRON,76,12150,insee_communes_bocp_2025,true
12270_12150,12270,SEVERAC D AVEYRON,76,12150,insee_communes_bocp_2025,true
12270_12150,12270,SEVERAC D AVEYRON,76,12150,insee_communes_bocp_2025,true
12270_12150,12270,SEVERAC D AVEYRON,76,12150,insee_communes_bocp_2025,true
12270_12150,12270,SEVERAC D AVEYRON,76,12150,insee_communes_bocp_2025,true
12272_12700,12272,SONNAC,76,12700,insee_communes_bocp_2025,true
12273_12210,12273,SOULAGES BONNEVAL,76,12210,insee_communes_bocp_2025,true
12274_12360,12274,SYLVANES,76,12360,insee_communes_bocp_2025,true
12275_12360,12275,TAURIAC DE CAMARES,76,12360,insee_communes_bocp_2025,true
12276_12800,12276,TAURIAC DE NAUCELLE,76,12800,insee_communes_bocp_2025,true
12277_12600,12277,TAUSSAC,76,12600,insee_communes_bocp_2025,true
12278_12440,12278,TAYRAC,76,12440,insee_communes_bocp_2025,true
12280_12600,12280,THERONDELS,76,12600,insee_communes_bocp_2025,true
12281_12200,12281,TOULONJAC,76,12200,insee_communes_bocp_2025,true
12282_12250,12282,TOURNEMIRE,76,12250,insee_communes_bocp_2025,true
12283_12290,12283,TREMOUILLES,76,12290,insee_communes_bocp_2025,true
12284_12430,12284,LE TRUEL,76,12430,insee_communes_bocp_2025,true
12286_12400,12286,VABRES L ABBAYE,76,12400,insee_communes_bocp_2025,true
12287_12200,12287,VAILHOURLES,76,12200,insee_communes_bocp_2025,true
12288_12330,12288,VALADY,76,12330,insee_communes_bocp_2025,true
12288_12330,12288,VALADY,76,12330,insee_communes_bocp_2025,true
12289_12220,12289,VALZERGUES,76,12220,insee_communes_bocp_2025,true
12290_12220,12290,VAUREILLES,76,12220,insee_communes_bocp_2025,true
12291_12520,12291,VERRIERES,76,12520,insee_communes_bocp_2025,true
12292_12400,12292,VERSOLS ET LAPEYRE,76,12400,insee_communes_bocp_2025,true
12293_12720,12293,VEYREAU,76,12720,insee_communes_bocp_2025,true
12294_12780,12294,VEZINS DE LEVEZOU,76,12780,insee_communes_bocp_2025,true
12295_12250,12295,VIALA DU PAS DE JAUX,76,12250,insee_communes_bocp_2025,true
12296_12490,12296,VIALA DU TARN,76,12490,insee_communes_bocp_2025,true
12297_12290,12297,LE VIBAL,76,12290,insee_communes_bocp_2025,true
12298_12580,12298,VILLECOMTAL,76,12580,insee_communes_bocp_2025,true
12299_12430,12299,VILLEFRANCHE DE PANAT,76,12430,insee_communes_bocp_2025,true
12300_12200,12300,VILLEFRANCHE DE ROUERGUE,76,12200,insee_communes_bocp_2025,true
12301_12260,12301,VILLENEUVE,76,12260,insee_communes_bocp_2025,true
12303_12310,12303,VIMENET,76,12310,insee_communes_bocp_2025,true
12305_12110,12305,VIVIEZ,76,12110,insee_communes_bocp_2025,true
12307_12410,12307,CURAN,76,12410,insee_communes_bocp_2025,true
13001_13080,13001,AIX EN PROVENCE,93,13080,insee_communes_bocp_2025,true
13001_13090,13001,AIX EN PROVENCE,93,13090,insee_communes_bocp_2025,true
13001_13100,13001,AIX EN PROVENCE,93,13100,insee_communes_bocp_2025,true
13001_13100,13001,AIX EN PROVENCE,93,13100,insee_communes_bocp_2025,true
13001_13290,13001,AIX EN PROVENCE,93,13290,insee_communes_bocp_2025,true
13001_13540,13001,AIX EN PROVENCE,93,13540,insee_communes_bocp_2025,true
13002_13190,13002,ALLAUCH,93,13190,insee_communes_bocp_2025,true
13002_13190,13002,ALLAUCH,93,13190,insee_communes_bocp_2025,true
13003_13980,13003,ALLEINS,93,13980,insee_communes_bocp_2025,true
13003_13980,13003,ALLEINS,93,13980,insee_communes_bocp_2025,true
13004_13104,13004,ARLES,93,13104,insee_communes_bocp_2025,true
13004_13123,13004,ARLES,93,13123,insee_communes_bocp_2025,true
13004_13129,13004,ARLES,93,13129,insee_communes_bocp_2025,true
13004_13200,13004,ARLES,93,13200,insee_communes_bocp_2025,true
13004_13200,13004,ARLES,93,13200,insee_communes_bocp_2025,true
13004_13280,13004,ARLES,93,13280,insee_communes_bocp_2025,true
13004_13280,13004,ARLES,93,13280,insee_communes_bocp_2025,true
13005_13400,13005,AUBAGNE,93,13400,insee_communes_bocp_2025,true
13005_13400,13005,AUBAGNE,93,13400,insee_communes_bocp_2025,true
13006_13930,13006,AUREILLE,93,13930,insee_communes_bocp_2025,true
13007_13390,13007,AURIOL,93,13390,insee_communes_bocp_2025,true
13008_13121,13008,AURONS,93,13121,insee_communes_bocp_2025,true
13009_13330,13009,LA BARBEN,93,13330,insee_communes_bocp_2025,true
13010_13570,13010,BARBENTANE,93,13570,insee_communes_bocp_2025,true
13011_13520,13011,LES BAUX DE PROVENCE,93,13520,insee_communes_bocp_2025,true
13012_13100,13012,BEAURECUEIL,93,13100,insee_communes_bocp_2025,true
13013_13720,13013,BELCODENE,93,13720,insee_communes_bocp_2025,true
13013_13720,13013,BELCODENE,93,13720,insee_communes_bocp_2025,true
13014_13130,13014,BERRE L ETANG,93,13130,insee_communes_bocp_2025,true
13015_13320,13015,BOUC BEL AIR,93,13320,insee_communes_bocp_2025,true
13016_13720,13016,LA BOUILLADISSE,93,13720,insee_communes_bocp_2025,true
13016_13720,13016,LA BOUILLADISSE,93,13720,insee_communes_bocp_2025,true
13016_13720,13016,LA BOUILLADISSE,93,13720,insee_communes_bocp_2025,true
13016_13720,13016,LA BOUILLADISSE,93,13720,insee_communes_bocp_2025,true
13017_13150,13017,BOULBON,93,13150,insee_communes_bocp_2025,true
13018_13440,13018,CABANNES,93,13440,insee_communes_bocp_2025,true
13019_13480,13019,CABRIES,93,13480,insee_communes_bocp_2025,true
13019_13480,13019,CABRIES,93,13480,insee_communes_bocp_2025,true
13020_13950,13020,CADOLIVE,93,13950,insee_communes_bocp_2025,true
13021_13620,13021,CARRY LE ROUET,93,13620,insee_communes_bocp_2025,true
13021_13620,13021,CARRY LE ROUET,93,13620,insee_communes_bocp_2025,true
13022_13260,13022,CASSIS,93,13260,insee_communes_bocp_2025,true
13023_13600,13023,CEYRESTE,93,13600,insee_communes_bocp_2025,true
13024_13350,13024,CHARLEVAL,93,13350,insee_communes_bocp_2025,true
13025_13790,13025,CHATEAUNEUF LE ROUGE,93,13790,insee_communes_bocp_2025,true
13026_13220,13026,CHATEAUNEUF LES MARTIGUES,93,13220,insee_communes_bocp_2025,true
13026_13220,13026,CHATEAUNEUF LES MARTIGUES,93,13220,insee_communes_bocp_2025,true
13027_13160,13027,CHATEAURENARD,93,13160,insee_communes_bocp_2025,true
13028_13600,13028,LA CIOTAT,93,13600,insee_communes_bocp_2025,true
13029_13250,13029,CORNILLON CONFOUX,93,13250,insee_communes_bocp_2025,true
13030_13780,13030,CUGES LES PINS,93,13780,insee_communes_bocp_2025,true
13031_13112,13031,LA DESTROUSSE,93,13112,insee_communes_bocp_2025,true
13032_13510,13032,EGUILLES,93,13510,insee_communes_bocp_2025,true
13033_13820,13033,ENSUES LA REDONNE,93,13820,insee_communes_bocp_2025,true
13033_13820,13033,ENSUES LA REDONNE,93,13820,insee_communes_bocp_2025,true
13034_13810,13034,EYGALIERES,93,13810,insee_communes_bocp_2025,true
13035_13430,13035,EYGUIERES,93,13430,insee_communes_bocp_2025,true
13036_13630,13036,EYRAGUES,93,13630,insee_communes_bocp_2025,true
13037_13580,13037,LA FARE LES OLIVIERS,93,13580,insee_communes_bocp_2025,true
13038_13990,13038,FONTVIEILLE,93,13990,insee_communes_bocp_2025,true
13039_13270,13039,FOS SUR MER,93,13270,insee_communes_bocp_2025,true
13040_13710,13040,FUVEAU,93,13710,insee_communes_bocp_2025,true
13040_13710,13040,FUVEAU,93,13710,insee_communes_bocp_2025,true
13040_13710,13040,FUVEAU,93,13710,insee_communes_bocp_2025,true
13041_13120,13041,GARDANNE,93,13120,insee_communes_bocp_2025,true
